<<<<<<< vb-demo-using-git
"Commodity-wise, Market-wise Daily Report on : 01/01/2019 NR : Not Reported",,,,,,,,
,,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Kadhle,0.4,Tonnes,NR,Cucumbar,1000,1050,1025,Rs/Quintal
Karvi,0.4,Tonnes,NR,Cucumbar,1285,1400,1340,Rs/Quintal
Khairagarh,1.1,Tonnes,NR,Cucumbar,1500,1600,1550,Rs/Quintal
Khatauli,0.5,Tonnes,NR,Cucumbar,690,710,700,Rs/Quintal
Kosikalan,3,Tonnes,NR,Cucumbar,950,1060,1000,Rs/Quintal
Lalitpur,1,Tonnes,NR,Cucumbar,1800,2100,2000,Rs/Quintal
Mathura,10,Tonnes,NR,Cucumbar,1000,1200,1100,Rs/Quintal
Muradabad,4,Tonnes,NR,Cucumbar,800,900,850,Rs/Quintal
Najibabad,1.2,Tonnes,NR,Cucumbar,750,850,800,Rs/Quintal
Nanuta,0.1,Tonnes,NR,Cucumbar,1200,1500,1400,Rs/Quintal
Noida,0.8,Tonnes,NR,Cucumbar,512,779,653,Rs/Quintal
Paliakala,1.4,Tonnes,NR,Cucumbar,1550,1610,1580,Rs/Quintal
Puranpur,1,Tonnes,NR,Cucumbar,940,980,960,Rs/Quintal
Puwaha,0.6,Tonnes,NR,Cucumbar,1350,1450,1400,Rs/Quintal
Rampur,25,Tonnes,NR,Cucumbar,820,900,860,Rs/Quintal
Saharanpur,8,Tonnes,NR,Cucumbar,790,900,835,Rs/Quintal
Tanda(Rampur),0.2,Tonnes,NR,Other,280,290,285,Rs/Quintal
Tundla,0.4,Tonnes,NR,Cucumbar,1200,1320,1270,Rs/Quintal
Varipaal,0.1,Tonnes,NR,Cucumbar,1880,2000,1900,Rs/Quintal
Uttrakhand,,,,,,,,
Dehradoon,4,Tonnes,NR,Other,500,750,600,Rs/Quintal
Haldwani,2.1,Tonnes,NR,Other,200,400,300,Rs/Quintal
Kashipur,0.2,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Rudrapur,1,Tonnes,NR,Other,400,600,500,Rs/Quintal
West Bengal,,,,,,,,
Baruipur(Canning),3,Tonnes,NR,Cucumbar,2000,2200,2100,Rs/Quintal
Belacoba,1,Tonnes,NR,Other,1800,1900,1850,Rs/Quintal
Burdwan,2.4,Tonnes,NR,Cucumbar,2400,2600,2500,Rs/Quintal
Dhupguri,1,Tonnes,NR,Other,1600,1800,1700,Rs/Quintal
Diamond Harbour(South 24-pgs),2.8,Tonnes,NR,Cucumbar,2500,2600,2550,Rs/Quintal
Kalna,4.5,Tonnes,NR,Other,3400,3600,3500,Rs/Quintal
Khatra,1,Tonnes,NR,Cucumbar,2000,2500,2200,Rs/Quintal
Memari,1.7,Tonnes,NR,Cucumbar,2400,2800,2600,Rs/Quintal
Sealdah Koley Market,11,Tonnes,NR,Other,2800,3200,3000,Rs/Quintal
Drumstick,,,,,,,,
Gujarat,,,,,,,,
Ahmedabad,2.1,Tonnes,NR,Other,2500,4000,3300,Rs/Quintal
Ankleshwar,0.28,Tonnes,NR,Drumstick,3250,4150,3925,Rs/Quintal
Dahod(Veg. Market),0.08,Tonnes,NR,Other,2500,3500,3500,Rs/Quintal
Nadiyad(Piplag),1.2,Tonnes,NR,Drumstick,2500,2700,2600,Rs/Quintal
Padra,2,Tonnes,NR,Other,1750,2500,2000,Rs/Quintal
Surat,4.5,Tonnes,NR,Other,2000,3500,2750,Rs/Quintal
Karnataka,,,,,,,,
"Binny Mill (F&V), Bangalore",6,Tonnes,NR,Drumstick,3500,4500,4000,Rs/Quintal
Mysore (Bandipalya),3,Tonnes,NR,Drumstick,2500,3500,3200,Rs/Quintal
Kerala,,,,,,,,
Aluva,1,Tonnes,NR,Drumstick,9500,12000,10800,Rs/Quintal
Angamaly,0.2,Tonnes,NR,Drumstick,9000,9600,9300,Rs/Quintal
Athirampuzha,0.3,Tonnes,NR,Drumstick,9200,9400,9300,Rs/Quintal
Chala,3,Tonnes,NR,Other,10800,10857,10826,Rs/Quintal
Chalakudy,1,Tonnes,NR,Other,9000,9300,9200,Rs/Quintal
Chengannur,1.2,Tonnes,NR,Other,9500,10000,10000,Rs/Quintal
Ernakulam,0.35,Tonnes,NR,Drumstick,9600,9800,9800,Rs/Quintal
Ettumanoor,0.7,Tonnes,NR,Drumstick,8800,9000,8800,Rs/Quintal
Kallachi,0.4,Tonnes,NR,Drumstick,9300,9700,9500,Rs/Quintal
Kanjangadu,0.45,Tonnes,NR,Drumstick,9800,10500,10000,Rs/Quintal
Kayamkulam,1,Tonnes,NR,Other,9700,9900,9800,Rs/Quintal
Koduvayoor,0.5,Tonnes,NR,Other,10000,12000,11000,Rs/Quintal
Kondotty,0.25,Tonnes,NR,Other,9000,9200,9100,Rs/Quintal
Kothamangalam,1,Tonnes,NR,Other,9000,10000,9500,Rs/Quintal
Kottakkal,0.9,Tonnes,NR,Other,8300,8400,8350,Rs/Quintal
Kuruppanthura,1,Tonnes,NR,Drumstick,10000,11000,10500,Rs/Quintal
Madhavapuram,2,Tonnes,NR,Other,10000,11300,11200,Rs/Quintal
Manjeri,5,Tonnes,NR,Other,9900,10000,9950,Rs/Quintal
Manjeswaram,3,Tonnes,NR,Drumstick,7000,8000,7500,Rs/Quintal
Moovattupuzha,0.6,Tonnes,NR,Drumstick,10800,11400,11150,Rs/Quintal
Mukkom,0.5,Tonnes,NR,Drumstick,1800,2200,2000,Rs/Quintal
Neeleswaram,0.6,Tonnes,NR,Other,11000,12000,11500,Rs/Quintal
Neyyatinkara,0.2,Tonnes,NR,Drumstick,7300,7500,7400,Rs/Quintal
Palakkad,0.25,Tonnes,NR,Drumstick,10000,11000,10600,Rs/Quintal
Palayam,5,Tonnes,NR,Other,9900,10100,10000,Rs/Quintal
Pampady,1,Tonnes,NR,Other,10000,10300,10200,Rs/Quintal
Parassala,3,Tonnes,NR,Drumstick,5800,6000,5800,Rs/Quintal
Pattambi,0.1,Tonnes,NR,Other,11000,12000,11500,Rs/Quintal
Perumbavoor,5,Tonnes,NR,Drumstick,3000,3800,3500,Rs/Quintal
Quilandy,0.4,Tonnes,NR,Other,10500,10800,10500,Rs/Quintal
Thalayolaparambu,0.2,Tonnes,NR,Drumstick,10000,10500,10300,Rs/Quintal
Thamarassery,0.04,Tonnes,NR,Other,10500,14000,12000,Rs/Quintal
Thodupuzha,0.6,Tonnes,NR,Other,9000,10000,10000,Rs/Quintal
Thrippunithura,0.5,Tonnes,NR,Drumstick,10500,11500,11000,Rs/Quintal
vadakarapathy,1,Tonnes,NR,Other,7900,8100,8000,Rs/Quintal
Vadakkenchery,0.15,Tonnes,NR,Other,10000,11000,10500,Rs/Quintal
Maharashtra,,,,,,,,
Aurangabad,3,Tonnes,NR,Other,2500,4500,3000,Rs/Quintal
Jalgaon,NR,Tonnes,NR,Other,3100,3100,3100,Rs/Quintal
Karad,1,Tonnes,NR,Other,2600,3000,3000,Rs/Quintal
Khed(Chakan),2,Tonnes,NR,Other,3000,5000,4000,Rs/Quintal
Maanachar,1,Tonnes,NR,Other,3000,3200,3150,Rs/Quintal
Mumbai,34,Tonnes,NR,Other,3000,5000,4000,Rs/Quintal
Pune,4,Tonnes,NR,Other,2500,5000,3000,Rs/Quintal
Pune(Hadapsar),NR,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Pune(Khadiki),NR,Tonnes,NR,Other,2500,2500,2500,Rs/Quintal
Rahuri,NR,Tonnes,NR,Other,2000,5000,3900,Rs/Quintal
Satara,1,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Odisha,,,,,,,,
Panposh,16,Tonnes,NR,Other,1600,2000,1900,Rs/Quintal
Telangana,,,,,,,,
Bowenpally,34.8,Tonnes,NR,Drumstick,2000,4000,3500,Rs/Quintal
L B Nagar,0.7,Tonnes,NR,Drumstick,950,950,950,Rs/Quintal
Duster Beans,,,,,,,,
Kerala,,,,,,,,
Neyyatinkara,0.2,Tonnes,NR,Other,1600,2000,1800,Rs/Quintal
Elephant Yam (Suran),,,,,,,,
Gujarat,,,,,,,,
Ahmedabad,2,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Bharuch,0.86,Tonnes,NR,Other,1700,2000,1800,Rs/Quintal
Dahod(Veg. Market),0.14,Tonnes,NR,Other,1000,2000,1500,Rs/Quintal
Nadiyad(Piplag),1.2,Tonnes,NR,Elephant Yam (Suran),1000,1100,1050,Rs/Quintal
Padra,1,Tonnes,NR,Other,1000,1500,1300,Rs/Quintal
Surat,1.5,Tonnes,NR,Other,900,1250,1075,Rs/Quintal
Karnataka,,,,,,,,
Huliyar,33,Tonnes,NR,Elephant Yam (Suran),1250,1350,1300,Rs/Quintal
Kerala,,,,,,,,
Aluva,1,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Chala,3,Tonnes,NR,Other,3300,3357,3328,Rs/Quintal
Chalakudy,1,Tonnes,NR,Other,2000,2300,2200,Rs/Quintal
Ernakulam,0.35,Tonnes,NR,Other,1600,2300,2000,Rs/Quintal
Ettumanoor,0.8,Tonnes,NR,Other,2100,2300,2300,Rs/Quintal
Kanjangadu,1,Tonnes,NR,Other,2800,3200,3000,Rs/Quintal
Koduvayoor,3,Tonnes,NR,Other,1700,2200,2000,Rs/Quintal
Kothamangalam,1,Tonnes,NR,Other,3200,4000,3500,Rs/Quintal
Kuruppanthura,2,Tonnes,NR,Other,2200,3000,2600,Rs/Quintal
Kuttoor,2,Tonnes,NR,Other,2800,3000,3000,Rs/Quintal
Manjeri,4,Tonnes,NR,Other,1700,1800,1750,Rs/Quintal
Omalloor,0.2,Tonnes,NR,Other,2900,3000,3000,Rs/Quintal
Palakkad,1,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Pampady,1,Tonnes,NR,Other,2500,2900,2700,Rs/Quintal
Pandalam,1,Tonnes,NR,Elephant Yam (Suran),2000,2200,2200,Rs/Quintal
Parassala,4,Tonnes,NR,Elephant Yam (Suran),2800,3000,2800,Rs/Quintal
Pattambi,1,Tonnes,NR,Other,2400,3000,2800,Rs/Quintal
Perumbavoor,2,Tonnes,NR,Other,2000,2800,2500,Rs/Quintal
Thalayolaparambu,0.5,Tonnes,NR,Other,2300,2700,2500,Rs/Quintal
Vadakkenchery,0.22,Tonnes,NR,Other,2400,2800,2600,Rs/Quintal
Maharashtra,,,,,,,,
Mumbai,77,Tonnes,NR,Other,1300,1500,1400,Rs/Quintal
Punjab,,,,,,,,
Sirhind,0.3,Tonnes,NR,Other,1800,2400,2000,Rs/Quintal
Field Pea,,,,,,,,
Assam,,,,,,,,
Kharupetia,5.5,Tonnes,NR,Field Pea,1800,2000,1900,Rs/Quintal
Gujarat,,,,,,,,
Bharuch,7.64,Tonnes,NR,Other,1500,1850,1700,Rs/Quintal
Kerala,,,,,,,,
Ernakulam,0.35,Tonnes,NR,Field Pea,1200,1700,1500,Rs/Quintal
Kothamangalam,4,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Perumbavoor,10,Tonnes,NR,Field Pea,4000,5000,4500,Rs/Quintal
Punjab,,,,,,,,
Ajnala,0.8,Tonnes,NR,Field Pea,1200,1400,1400,Rs/Quintal
Balachaur,8,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Dasuya,2,Tonnes,NR,Other,1000,1200,1200,Rs/Quintal
Dinanagar,0.5,Tonnes,NR,Field Pea,1000,1100,1050,Rs/Quintal
Firozepur City,1,Tonnes,NR,Other,1500,1800,1650,Rs/Quintal
Garh Shankar(Mahalpur),0.86,Tonnes,NR,Field Pea,800,900,850,Rs/Quintal
GarhShankar (Kotfatuhi),0.55,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Kurali,1,Tonnes,NR,Other,1400,1500,1450,Rs/Quintal
Mukerian,0.2,Tonnes,NR,Field Pea,1200,1700,1600,Rs/Quintal
Mukerian(Talwara),0.05,Tonnes,NR,Field Pea,8000,9500,8500,Rs/Quintal
Nawan Shahar(MandiRaho),0.03,Tonnes,NR,Other,1000,1000,1000,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.8,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Sri Har Gobindpur,0.1,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Sri Har Gobindpur(Harechowal),0.1,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Tanda Urmur,3.5,Tonnes,NR,Other,900,1100,1000,Rs/Quintal
Telangana,,,,,,,,
Bowenpally,11.2,Tonnes,NR,Field Pea,1000,3200,2500,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achalda,8,Tonnes,NR,Field Pea,1200,1510,1300,Rs/Quintal
Aliganj,0.1,Tonnes,NR,Field Pea,800,1000,900,Rs/Quintal
Ballia,12,Tonnes,NR,Field Pea,1400,1500,1450,Rs/Quintal
Bijnaur,1.6,Tonnes,NR,Field Pea,1280,1400,1340,Rs/Quintal
Chhibramau(Kannuj),5,Tonnes,NR,Field Pea,1230,1320,1300,Rs/Quintal
Ghiraur,1.1,Tonnes,NR,Field Pea,1100,1260,1180,Rs/Quintal
Haathras,13,Tonnes,NR,Field Pea,750,900,800,Rs/Quintal
Jafarganj,0.6,Tonnes,NR,Field Pea,1650,1800,1700,Rs/Quintal
Kayamganj,4,Tonnes,NR,Field Pea,1300,1400,1350,Rs/Quintal
Kosikalan,4.5,Tonnes,NR,Field Pea,1100,1300,1200,Rs/Quintal
Mathura,20,Tonnes,NR,Field Pea,800,1000,900,Rs/Quintal
Raath,1,Tonnes,NR,Field Pea,1400,1500,1450,Rs/Quintal
Tanda,21,Tonnes,NR,Field Pea,1400,1600,1500,Rs/Quintal
Tundla,4.8,Tonnes,NR,Field Pea,1150,1220,1200,Rs/Quintal
French Beans (Frasbean),,,,,,,,
Assam,,,,,,,,
Kharupetia,4.5,Tonnes,NR,French Beans (Frasbean),800,900,850,Rs/Quintal
Gujarat,,,,,,,,
Ahmedabad,6.4,Tonnes,NR,Other,1800,2500,2200,Rs/Quintal
Ankleshwar,0.1,Tonnes,NR,French Beans (Frasbean),3650,4350,4175,Rs/Quintal
Dahod(Veg. Market),0.03,Tonnes,NR,Other,4500,4500,4500,Rs/Quintal
Surat,8.5,Tonnes,NR,Other,3000,3750,3375,Rs/Quintal
Haryana,,,,,,,,
Ambala Cantt.,0.5,Tonnes,NR,French Beans (Frasbean),2000,2500,2200,Rs/Quintal
Naraingarh,0.04,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Sonepat,0.3,Tonnes,NR,Other,3500,4000,3500,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,0.1,Tonnes,NR,Other,3400,3600,3500,Rs/Quintal
Chamba,0.06,Tonnes,NR,Other,3500,3700,3600,Rs/Quintal
Dhanotu (Mandi),0.3,Tonnes,NR,Other,3000,3500,3250,Rs/Quintal
Hamirpur,0.24,Tonnes,NR,Other,3200,3500,3400,Rs/Quintal
Kangra,0.1,Tonnes,NR,Other,3000,3500,3250,Rs/Quintal
Kangra(Baijnath),0.4,Tonnes,NR,French Beans (Frasbean),2000,3000,2500,Rs/Quintal
Kangra(Jaisinghpur),0.05,Tonnes,NR,French Beans (Frasbean),4000,4000,4000,Rs/Quintal
Kangra(Jassour),0.5,Tonnes,NR,Other,2500,2600,2550,Rs/Quintal
Kullu,0.3,Tonnes,NR,Other,3200,3800,3500,Rs/Quintal
Palampur,0.3,Tonnes,NR,Other,3500,4000,4000,Rs/Quintal
Shimla,0.6,Tonnes,NR,Other,3000,3500,3250,Rs/Quintal
Solan,0.01,Tonnes,NR,Other,2500,3000,2800,Rs/Quintal
Solan(Nalagarh),0.2,Tonnes,NR,Other,3000,3500,3200,Rs/Quintal
Jharkhand,,,,,,,,
Khunti,NR,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Kerala,,,,,,,,
Athirampuzha,0.35,Tonnes,NR,French Beans (Frasbean),2300,2500,2400,Rs/Quintal
Kattappana,15,Tonnes,NR,Other,2200,2500,2300,Rs/Quintal
Kayamkulam,1,Tonnes,NR,Other,3300,3500,3400,Rs/Quintal
Koduvayoor,0.7,Tonnes,NR,Other,1800,2500,2300,Rs/Quintal
Kondotty,0.25,Tonnes,NR,Other,3000,3200,3100,Rs/Quintal
Mukkom,0.5,Tonnes,NR,Other,2000,2400,2200,Rs/Quintal
Palakkad,2,Tonnes,NR,Other,1800,2200,2100,Rs/Quintal
Palayam,10,Tonnes,NR,Other,1900,2100,2000,Rs/Quintal
Pattambi,1,Tonnes,NR,Other,2000,3000,2800,Rs/Quintal
Quilandy,0.3,Tonnes,NR,Other,3200,3500,3400,Rs/Quintal
Thamarassery,0.4,Tonnes,NR,Other,2300,3700,2800,Rs/Quintal
Thodupuzha,1,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
vadakarapathy,0.5,Tonnes,NR,Other,2700,2900,2800,Rs/Quintal
Vadakkenchery,0.13,Tonnes,NR,Other,3500,4000,3750,Rs/Quintal
Madhya Pradesh,,,,,,,,
Badnawar(F&V),0.5,Tonnes,NR,French Beans (Frasbean),1500,1900,1800,Rs/Quintal
Maharashtra,,,,,,,,
Mumbai,57,Tonnes,NR,Other,2800,3200,3000,Rs/Quintal
NCT of Delhi,,,,,,,,
Shahdara,7.14,Tonnes,NR,Other,1500,1900,1700,Rs/Quintal
Odisha,,,,,,,,
Bonai,0.5,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Dhenkanal,0.68,Tonnes,NR,French Beans (Frasbean),2000,2500,2000,Rs/Quintal
Mottagaon,NR,Tonnes,NR,Other,2000,2500,2500,Rs/Quintal
Punjab,,,,,,,,
Bassi Pathana,0.1,Tonnes,NR,French Beans (Frasbean),4000,4000,4000,Rs/Quintal
Dasuya,0.1,Tonnes,NR,Other,2000,2500,2500,Rs/Quintal
Sirhind,0.1,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Telangana,,,,,,,,
Bowenpally,18.6,Tonnes,NR,French Beans (Frasbean),800,2500,2000,Rs/Quintal
Gudimalkapur,4.8,Tonnes,NR,French Beans (Frasbean),1500,3000,2200,Rs/Quintal
L B Nagar,1.8,Tonnes,NR,French Beans (Frasbean),1600,2000,1800,Rs/Quintal
Uttar Pradesh,,,,,,,,
Mainpuri,0.6,Tonnes,NR,French Beans (Frasbean),1300,1500,1400,Rs/Quintal
Uttrakhand,,,,,,,,
Dehradoon,3.9,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Kashipur,0.3,Tonnes,NR,Other,900,1100,1000,Rs/Quintal
West Bengal,,,,,,,,
Karsiyang(Matigara),3.8,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Galgal(Lemon),,,,,,,,
Himachal Pradesh,,,,,,,,
Kangra,0.1,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Punjab,,,,,,,,
Nawan Shahar(Subzi Mandi),0.2,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Ginger(Green),,,,,,,,
Chandigarh,,,,,,,,
Chandigarh(Grain/Fruit),6.08,Tonnes,NR,Other,3500,6000,4750,Rs/Quintal
Gujarat,,,,,,,,
Ahmedabad,143,Tonnes,NR,Other,6200,7000,6600,Rs/Quintal
Ankleshwar,0.73,Tonnes,NR,Green Ginger,5450,6150,5975,Rs/Quintal
Bharuch,4.54,Tonnes,NR,Other,4000,5500,4500,Rs/Quintal
Dahod(Veg. Market),2.4,Tonnes,NR,Green Ginger,5300,6500,6300,Rs/Quintal
Nadiyad(Piplag),20.7,Tonnes,NR,Green Ginger,5000,6000,5500,Rs/Quintal
Padra,1.9,Tonnes,NR,Other,5000,5500,5300,Rs/Quintal
Rajkot(Ghee Peeth),4.4,Tonnes,NR,Green Ginger,5250,6250,5500,Rs/Quintal
Surat,35,Tonnes,NR,Other,5000,5500,5250,Rs/Quintal
Haryana,,,,,,,,
Asandh,0.2,Tonnes,NR,Other,2800,3400,3200,Rs/Quintal
Hissar,2.4,Tonnes,NR,Other,5200,6000,5200,Rs/Quintal
Jagadhri,0.2,Tonnes,NR,Other,4000,6000,6000,Rs/Quintal
Jhajjar,1.1,Tonnes,NR,Other,4500,6000,6000,Rs/Quintal
kalanwali,0.3,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Mustafabad,0.2,Tonnes,NR,Other,6200,6500,6200,Rs/Quintal
Narnaul,2,Tonnes,NR,Green Ginger,5000,5000,5000,Rs/Quintal
Pataudi,0.2,Tonnes,NR,Other,5000,5000,5000,Rs/Quintal
Radaur,3,Tonnes,NR,Other,3500,4500,4000,Rs/Quintal
Ratia,0.2,Tonnes,NR,Other,6000,6500,6200,Rs/Quintal
Sadhaura,0.5,Tonnes,NR,Green Ginger,5000,6000,5500,Rs/Quintal
Shahzadpur,0.23,Tonnes,NR,Green Ginger,5000,8000,6000,Rs/Quintal
Thanesar,2,Tonnes,NR,Other,5000,7000,6000,Rs/Quintal
Himachal Pradesh,,,,,,,,
Chamba,0.17,Tonnes,NR,Other,6900,7100,7000,Rs/Quintal
Hamirpur,0.17,Tonnes,NR,Other,3500,4000,3800,Rs/Quintal
Kangra,0.2,Tonnes,NR,Other,8000,9000,8500,Rs/Quintal
Kangra(Jaisinghpur),0.05,Tonnes,NR,Green Ginger,7500,8000,8000,Rs/Quintal
Kangra(Jassour),0.4,Tonnes,NR,Other,6500,7000,6750,Rs/Quintal
Kullu,0.3,Tonnes,NR,Other,6000,8000,7500,Rs/Quintal
Mandi(Mandi),1,Tonnes,NR,Green Ginger,4500,7500,6000,Rs/Quintal
Palampur,0.1,Tonnes,NR,Other,7500,8000,8000,Rs/Quintal
Solan,0.08,Tonnes,NR,Other,6000,6500,6000,Rs/Quintal
Una,0.3,Tonnes,NR,Green Ginger,7000,9000,8000,Rs/Quintal
Karnataka,,,,,,,,
Arakalgud,1,Tonnes,NR,Green Ginger,2000,2000,2000,Rs/Quintal
Bangalore,38,Tonnes,NR,Green Ginger,2500,5200,3850,Rs/Quintal
Belur,1,Tonnes,NR,Green Ginger,2500,2500,2500,Rs/Quintal
"Binny Mill (F&V), Bangalore",20,Tonnes,NR,Green Ginger,4000,5000,4500,Rs/Quintal
Channarayapatna,10,Tonnes,NR,Green Ginger,2500,2500,2500,Rs/Quintal
Hassan,18,Tonnes,NR,Green Ginger,2500,2500,2500,Rs/Quintal
Hirekerur,751,Tonnes,NR,Green Ginger,1500,2200,2000,Rs/Quintal
Hospet,1,Tonnes,NR,Green Ginger,1800,2000,1800,Rs/Quintal
Hunsur,191,Tonnes,NR,Green Ginger,2000,4000,3000,Rs/Quintal
Moodigere,10,Tonnes,NR,Green Ginger,2400,2400,2400,Rs/Quintal
Mundgod,100,Tonnes,NR,Green Ginger,1600,1600,1600,Rs/Quintal
Mysore (Bandipalya),3,Tonnes,NR,Green Ginger,3000,4000,3500,Rs/Quintal
Nanjangud,24,Tonnes,NR,Green Ginger,2300,2300,2300,Rs/Quintal
Ramanagara,1,Tonnes,NR,Green Ginger,5800,6200,6000,Rs/Quintal
Santhesargur,56,Tonnes,NR,Green Ginger,2500,2500,2500,Rs/Quintal
Somvarpet,25,Tonnes,NR,Green Ginger,2500,2500,2500,Rs/Quintal
Srirangapattana,14,Tonnes,NR,Green Ginger,1200,1200,1200,Rs/Quintal
Kerala,,,,,,,,
Aluva,2,Tonnes,NR,Green Ginger,6000,8000,7000,Rs/Quintal
Angamaly,0.2,Tonnes,NR,Green Ginger,8000,8600,8300,Rs/Quintal
Athirampuzha,0.4,Tonnes,NR,Green Ginger,7800,8000,7900,Rs/Quintal
Chala,3,Tonnes,NR,Other,6700,6751,6728,Rs/Quintal
Chathanoor,0.3,Tonnes,NR,Other,6300,6700,6500,Rs/Quintal
Chengannur,0.1,Tonnes,NR,Green Ginger,6500,7200,7000,Rs/Quintal
Ernakulam,0.35,Tonnes,NR,Green Ginger,7600,8200,8000,Rs/Quintal
Ettumanoor,0.7,Tonnes,NR,Green Ginger,6500,6800,6800,Rs/Quintal
Kallachi,0.4,Tonnes,NR,Green Ginger,6800,7200,7000,Rs/Quintal
Kanjangadu,0.3,Tonnes,NR,Green Ginger,5500,6500,6000,Rs/Quintal
Kattappana,3.7,Tonnes,NR,Other,3200,3600,3500,Rs/Quintal
Kayamkulam,2,Tonnes,NR,Other,7100,7300,7200,Rs/Quintal
Koduvayoor,0.7,Tonnes,NR,Other,6500,7000,6800,Rs/Quintal
Kondotty,0.25,Tonnes,NR,Other,4000,4200,4100,Rs/Quintal
Koovapadi,0.6,Tonnes,NR,Green Ginger,400,500,450,Rs/Quintal
Kothamangalam,1,Tonnes,NR,Other,7000,8000,7500,Rs/Quintal
Kottakkal,0.7,Tonnes,NR,Other,6200,6400,6350,Rs/Quintal
Kuruppanthura,2,Tonnes,NR,Green Ginger,8000,9000,8500,Rs/Quintal
Kuttoor,0.8,Tonnes,NR,Green Ginger,7100,7400,7200,Rs/Quintal
Madhavapuram,3,Tonnes,NR,Other,11000,11500,11200,Rs/Quintal
Manjeri,3,Tonnes,NR,Other,5400,5500,5450,Rs/Quintal
Manjeswaram,7,Tonnes,NR,Green Ginger,6500,7000,6750,Rs/Quintal
Moovattupuzha,0.6,Tonnes,NR,Green Ginger,7100,7450,7250,Rs/Quintal
Mukkom,0.5,Tonnes,NR,Green Ginger,3000,3400,3200,Rs/Quintal
Omalloor,0.05,Tonnes,NR,Green Ginger,5900,6000,6000,Rs/Quintal
Palakkad,0.5,Tonnes,NR,Green Ginger,6300,7000,6700,Rs/Quintal
Palayam,10,Tonnes,NR,Other,6100,6300,6200,Rs/Quintal
Pampady,1,Tonnes,NR,Green Ginger,8000,8400,8200,Rs/Quintal
Parassala,3,Tonnes,NR,Green Ginger,5800,6000,5800,Rs/Quintal
Pattambi,0.2,Tonnes,NR,Green Ginger,8000,10000,9500,Rs/Quintal
Perinthalmanna,2.5,Tonnes,NR,Green Ginger,4700,5300,5000,Rs/Quintal
Perumbavoor,3,Tonnes,NR,Green Ginger,4000,5000,4500,Rs/Quintal
Quilandy,0.25,Tonnes,NR,Other,6500,7000,7000,Rs/Quintal
Thalayolaparambu,0.1,Tonnes,NR,Green Ginger,7000,7600,7300,Rs/Quintal
Thamarassery,0.2,Tonnes,NR,Other,4800,7500,5300,Rs/Quintal
Thodupuzha,1,Tonnes,NR,Other,5800,6000,6000,Rs/Quintal
Thrippunithura,0.1,Tonnes,NR,Green Ginger,8000,10000,9000,Rs/Quintal
vadakarapathy,0.5,Tonnes,NR,Other,5900,6100,6000,Rs/Quintal
Vadakkenchery,0.14,Tonnes,NR,Other,7000,8000,7500,Rs/Quintal
Madhya Pradesh,,,,,,,,
Dhar(F&V),0.4,Tonnes,NR,Green Ginger,1500,3000,2000,Rs/Quintal
Narsinghgarh,1,Tonnes,NR,Green Ginger,4700,4950,4800,Rs/Quintal
Rajgarh,0.1,Tonnes,NR,Green Ginger,3500,4000,3800,Rs/Quintal
Sagar(F&V),2.2,Tonnes,NR,Other,5500,6500,6000,Rs/Quintal
NCT of Delhi,,,,,,,,
Azadpur,355.2,Tonnes,NR,Green Ginger,4500,6000,5360,Rs/Quintal
Punjab,,,,,,,,
Adampur,0.4,Tonnes,NR,Other,5000,6000,6000,Rs/Quintal
Balachaur,0.7,Tonnes,NR,Other,6000,6500,6200,Rs/Quintal
Banga,0.7,Tonnes,NR,Other,4500,7836,7514,Rs/Quintal
Banur (Kheragaju),0.1,Tonnes,NR,Green Ginger,6000,8000,7000,Rs/Quintal
Barnala,2.8,Tonnes,NR,Green Ginger,5800,6000,5900,Rs/Quintal
Bassi Pathana,0.2,Tonnes,NR,Green Ginger,7000,7000,7000,Rs/Quintal
